연번,시도,시군구,읍면동,리,지번,(위도)도,(위도)분,(위도)초,(경도)도,(경도)분,(경도)초,취약지역유형,지정면적(제곱미터),데이터기준일자
6177,경상북도,청도군,각남면,화리,산28번지,35,38,0.006,128,41,12.042,토석류,630,2026-06-04
6178,경상북도,청도군,이서면,대곡리,산78임,35,43,4.304,128,41,49.685,토석류,1867,2026-06-04
6179,경상북도,청도군,화양읍,유등리,산64-4번지,35,41,12.798,128,42,13.746,토석류,10000,2026-06-04
6180,경상북도,청도군,화양읍,유등리,산134번지,35,41,13.245,128,42,14.326,토석류,3000,2026-06-04
6181,경상북도,청도군,이서면,칠곡리,산3임,35,42,51.993,128,42,21.836,토석류,0,2026-06-04
6182,경상북도,청도군,청도읍,평양리,산195임,35,35,17.499,128,42,44.000,토석류,277.74,2026-06-04
6183,경상북도,청도군,청도읍,평양리,산250임,35,35,22.853,128,42,50.001,토석류,193.63,2026-06-04
6184,경상북도,청도군,청도읍,상리,산233임,35,36,6.199,128,42,51.800,토석류,2538,2026-06-04
6185,경상북도,청도군,화양읍,송금리,산115-5임,35,42,56.098,128,43,10.041,토석류,0,2026-06-04
6186,경상북도,청도군,청도읍,평양리,산187임,35,35,22.799,128,43,4.200,토석류,824.96,2026-06-04
6187,경상북도,청도군,화양읍,송금리,산115-5임,35,42,57.798,128,43,12.441,토석류,0,2026-06-04
6188,경상북도,청도군,화양읍,삼신리,1016답,35,41,14.814,128,43,31.287,토석류,285,2026-06-04
6189,경상북도,청도군,화양읍,삼신리,1016답,35,41,16.226,128,43,31.377,토석류,334,2026-06-04
6190,경상북도,청도군,화양읍,소라리,산10-1번지,35,40,3.350,128,43,32.582,산사태,1500,2026-06-04
6191,경상북도,청도군,화양읍,범곡리,산120임,35,38,16.295,128,43,39.886,토석류,0,2026-06-04
6192,경상북도,청도군,화양읍,삼신리,산38-1번지,35,42,0.185,128,43,45.723,토석류,10000,2026-06-04
6193,경상북도,청도군,청도읍,상리,산31임,35,35,59.499,128,43,52.200,토석류,2808.4,2026-06-04
6194,경상북도,청도군,화양읍,범곡리,산124임,35,38,13.998,128,43,56.041,토석류,0,2026-06-04
6195,경상북도,청도군,청도읍,평양리,산133임,35,35,13.999,128,43,59.400,산사태,2000,2026-06-04
6196,경상북도,청도군,청도읍,음지리,산238구,35,35,1.899,128,44,7.900,토석류,372,2026-06-04
6197,경상북도,청도군,청도읍,평양리,산92임,35,35,38.899,128,44,11.800,토석류,6437,2026-06-04
6198,경상북도,청도군,청도읍,월곡리,산209-6,35,37,3.883,128,44,23.568,토석류,4334,2026-06-04
6199,경상북도,청도군,청도읍,평양리,산63임,35,35,37.399,128,44,27.400,토석류,1900.8,2026-06-04
6200,경상북도,청도군,청도읍,월곡리,1030-1천,35,37,7.799,128,44,30.900,토석류,3477.6,2026-06-04
6201,경상북도,청도군,청도읍,원리,산70임,35,36,32.999,128,44,42.000,토석류,3219,2026-06-04
6202,경상북도,청도군,청도읍,평양리,산6번지,35,35,15.882,128,44,54.951,산사태,1000,2026-06-04
6203,경상북도,청도군,청도읍,월곡리,865답,35,37,32.699,128,45,1.900,토석류,114.04,2026-06-04
6204,경상북도,청도군,청도읍,원리,산106임,35,36,39.699,128,45,6.000,산사태,20877,2026-06-04
6205,경상북도,청도군,청도읍,원리,산250구,35,36,45.199,128,45,23.800,토석류,102,2026-06-04
6206,경상북도,청도군,청도읍,구미리,산56번지,35,38,28.499,128,45,29.265,토석류,3000,2026-06-04
6207,경상북도,청도군,청도읍,안인리,산97-1임,35,40,16.899,128,45,38.000,토석류,3338,2026-06-04
6208,경상북도,청도군,청도읍,구미리,산30임,35,38,13.899,128,45,43.700,토석류,1968,2026-06-04
6209,경상북도,청도군,청도읍,구미리,산6임,35,38,5.999,128,45,50.000,토석류,4004,2026-06-04
6210,경상북도,청도군,청도읍,원정리,산96-1임,35,39,26.573,128,45,55.497,토석류,0,2026-06-04
6211,경상북도,청도군,청도읍,원정리,산52-1 임,35,38,45.599,128,46,0.700,토석류,1248,2026-06-04
6212,경상북도,청도군,청도읍,월곡리,산34임,35,37,27.699,128,46,3.200,토석류,0,2026-06-04
6213,경상북도,청도군,청도읍,원정리,산56,35,38,39.020,128,46,9.155,토석류,0,2026-06-04
6214,경상북도,청도군,청도읍,원정리,산16임,35,38,37.399,128,46,11.400,토석류,7182,2026-06-04
6215,경상북도,청도군,청도읍,거연리,1078-1천,35,37,6.599,128,46,26.000,토석류,3234,2026-06-04
6216,경상북도,청도군,청도읍,내호리,산44-2임,35,34,17.098,128,46,23.641,산사태,621,2026-06-04
6217,경상북도,청도군,청도읍,부야리,산267-1번지,35,39,26.561,128,46,28.883,산사태,100,2026-06-04
6218,경상북도,청도군,청도읍,거연리,산260임,35,35,57.599,128,46,27.500,토석류,0,2026-06-04
6219,경상북도,청도군,청도읍,거연리,산172임,35,36,17.199,128,46,28.700,토석류,641,2026-06-04
6220,경상북도,청도군,청도읍,거연리,54임,35,36,37.898,128,46,42.441,산사태,0,2026-06-04
6221,경상북도,청도군,매전면,두곡리,64답,35,43,23.999,128,47,2.700,토석류,545,2026-06-04
6222,경상북도,청도군,매전면,두곡리,131전,35,43,20.099,128,47,2.800,토석류,1699,2026-06-04
6223,경상북도,청도군,매전면,송원리,산151-4번지,35,38,33.288,128,47,8.095,토석류,5000,2026-06-04
6224,경상북도,청도군,매전면,금천리,산142번지,35,44,27.177,128,47,25.604,토석류,500,2026-06-04
6225,경상북도,청도군,매전면,송원리,88번지,35,38,26.646,128,47,21.774,토석류,5000,2026-06-04
6226,경상북도,청도군,청도읍,부야리,86임,35,39,51.599,128,47,23.399,토석류,8024,2026-06-04
6227,경상북도,청도군,청도읍,부야리,산289구,35,39,17.999,128,47,24.000,토석류,4515,2026-06-04
6228,경상북도,청도군,매전면,송원리,산309임,35,37,3.499,128,47,25.700,토석류,1296,2026-06-04
6229,경상북도,청도군,매전면,금천리,산158번지,35,44,24.489,128,47,32.905,토석류,500,2026-06-04
6230,경상북도,청도군,매전면,송원리,산407구,35,37,2.799,128,47,29.500,토석류,1665.2,2026-06-04
6231,경상북도,청도군,매전면,금천리,산82-2임,35,44,16.998,128,47,37.241,토석류,0,2026-06-04
6232,경상북도,청도군,매전면,덕산리,산138-3임,35,40,58.099,128,47,36.700,토석류,3226,2026-06-04
6233,경상북도,청도군,매전면,관하리,산227구,35,43,26.000,128,47,41.000,토석류,679,2026-06-04
6234,경상북도,청도군,매전면,송원리,1213천,35,37,3.399,128,47,38.400,토석류,1651.4,2026-06-04
6235,경상북도,청도군,매전면,송원리,1250구,35,37,0.099,128,47,39.900,토석류,1685.2,2026-06-04
6236,경상북도,청도군,청도읍,부야리,1427-27천,35,40,13.799,128,47,45.100,토석류,1650,2026-06-04
6237,경상북도,청도군,청도읍,부야리,1422천,35,40,30.999,128,47,53.000,토석류,264,2026-06-04
6238,경상북도,청도군,매전면,구촌리,1409구,35,35,24.999,128,47,50.000,토석류,406,2026-06-04
6239,경상북도,청도군,매전면,덕산리,산77번지,35,41,22.812,128,47,56.965,산사태,3000,2026-06-04
6240,경상북도,청도군,매전면,구촌리,산159임,35,35,37.699,128,48,16.900,토석류,1628.4,2026-06-04
6241,경상북도,청도군,매전면,지전리,산138임,35,36,27.799,128,48,20.300,토석류,2628.8,2026-06-04
6242,경상북도,청도군,매전면,지전리,1210구,35,36,26.799,128,48,25.100,토석류,1804.4,2026-06-04
6243,경상북도,청도군,매전면,지전리,산154-7임,35,36,19.798,128,48,30.181,산사태,0,2026-06-04
6244,경상북도,청도군,매전면,구촌리,산118,35,35,46.298,128,48,34.241,산사태,0,2026-06-04
6245,경상북도,청도군,매전면,지전리,산23-1임,35,36,35.932,128,48,50.460,산사태,797,2026-06-04
6246,경상북도,청도군,이서면,칠엽리,산47,35,41,0.79,128,49,02.96,토석류,0,2026-06-04
6247,경상북도,청도군,매전면,관하리,1820구,35,42,57.399,128,49,9.600,토석류,1996.8,2026-06-04
6248,경상북도,청도군,매전면,하평리,산124임,35,41,7.578,128,49,10.167,토석류,778,2026-06-04
6249,경상북도,청도군,매전면,용산리,1139답,35,39,23.899,128,49,10.800,토석류,1249,2026-06-04
6250,경상북도,청도군,매전면,용산리,산45-1임,35,40,11.199,128,49,25.700,토석류,0,2026-06-04
6251,경상북도,청도군,매전면,상평리,산255구,35,42,31.599,128,49,37.200,토석류,1789,2026-06-04
6252,경상북도,청도군,매전면,용산리,산100-1임,35,39,47.610,128,49,37.197,산사태,2883,2026-06-04
6253,경상북도,청도군,매전면,하평리,1311,35,41,37.999,128,49,59.000,토석류,1099,2026-06-04
6254,경상북도,청도군,금천면,김전리,1478구,35,44,13.399,128,50,16.500,토석류,3490,2026-06-04
6255,경상북도,청도군,금천면,김전리,산264구,35,44,10.599,128,50,18.400,토석류,2807,2026-06-04
6256,경상북도,청도군,매전면,하평리,1297천,35,41,2.799,128,50,22.100,토석류,100.64,2026-06-04
6257,경상북도,청도군,매전면,하평리,1296-4,35,41,24.999,128,50,23.000,토석류,1342,2026-06-04
6258,경상북도,청도군,매전면,장연리,794임,35,37,40.059,128,50,26.048,토석류,5000,2026-06-04
6259,경상북도,청도군,매전면,동산리,산55-2임,35,40,25.699,128,50,31.000,토석류,0,2026-06-04
6260,경상북도,청도군,매전면,하평리,산68번지,35,41,4.463,128,50,31.727,산사태,1000,2026-06-04
6261,경상북도,청도군,매전면,온막리,산1-5임,35,38,44.428,128,50,32.392,산사태,0,2026-06-04
6262,경상북도,청도군,매전면,내리,산108-1임,35,36,33.899,128,50,32.400,토석류,0,2026-06-04
6263,경상북도,청도군,금천면,김전리,산176임,35,43,23.799,128,50,39.900,토석류,3067,2026-06-04
6264,경상북도,청도군,금천면,김전리,1453구,35,43,44.000,128,50,42.000,토석류,699,2026-06-04
6265,경상북도,청도군,금천면,김전리,산245구,35,43,11.999,128,50,48.000,토석류,1772,2026-06-04
6266,경상북도,청도군,매전면,내리,122답,35,36,15.399,128,50,46.500,토석류,2516,2026-06-04
6267,경상북도,청도군,금천면,김전리,1439구,35,44,9.000,128,50,54.999,토석류,425,2026-06-04
6268,경상북도,청도군,매전면,동산리,1219구,35,39,56.199,128,50,51.200,토석류,2145.6,2026-06-04
6269,경상북도,청도군,매전면,장연리,398-1임,35,37,50.615,128,50,50.580,산사태,569,2026-06-04
6270,경상북도,청도군,금천면,김전리,산209임,35,43,36.999,128,51,7.000,토석류,919,2026-06-04
6271,경상북도,청도군,매전면,장연리,290임,35,37,51.419,128,51,7.968,산사태,332,2026-06-04
6272,경상북도,청도군,매전면,장연리,131답,35,38,14.899,128,51,11.200,토석류,1925,2026-06-04
6273,경상북도,청도군,매전면,장연리,918-2천,35,37,50.999,128,51,31.100,토석류,3788.8,2026-06-04
6274,경상북도,청도군,금천면,김전리,산254구,35,43,53.499,128,51,52.200,토석류,1413,2026-06-04
6275,경상북도,청도군,매전면,금곡리,394답,35,41,21.999,128,51,52.000,토석류,1190,2026-06-04
6276,경상북도,청도군,매전면,남양리,산144-6번지,35,38,51.716,128,51,50.803,토석류,5000,2026-06-04
6277,경상북도,청도군,금천면,갈지리,산229구,35,44,16.899,128,52,17.000,토석류,876,2026-06-04
6278,경상북도,청도군,금천면,사전리,산253구,35,43,48.000,128,52,18.000,토석류,555,2026-06-04
6279,경상북도,청도군,금천면,사전리,1825구,35,43,31.459,128,52,18.033,토석류,4638,2026-06-04
6280,경상북도,청도군,금천면,갈지리,산6임,35,44,9.499,128,52,23.600,토석류,0,2026-06-04
6281,경상북도,청도군,매전면,남양리,산236구,35,38,50.114,128,52,22.375,토석류,359,2026-06-04
6282,경상북도,청도군,매전면,남양리,2338번지,35,39,38.053,128,52,41.874,토석류,10000,2026-06-04
6283,경상북도,청도군,금천면,동곡리,산112-22,35,41,41.998,128,52,47.041,토석류,9465,2026-06-04
6284,경상북도,청도군,금천면,소천리,산268임,35,44,41.000,128,52,57.000,토석류,671,2026-06-04
6285,경상북도,청도군,금천면,사전리,산226임,35,42,51.299,128,52,59.900,토석류,3447,2026-06-04
6286,경상북도,청도군,금천면,사전리,1749-1구,35,43,58.699,128,53,4.700,토석류,1064,2026-06-04
6287,경상북도,청도군,금천면,동곡리,산114-1임,35,41,41.151,128,53,6.109,토석류,10000,2026-06-04
6288,경상북도,청도군,금천면,사전리,산225임,35,42,53.361,128,53,7.392,산사태,967,2026-06-04
6289,경상북도,청도군,금천면,신지리,산42-1임,35,40,50.309,128,53,13.235,토석류,1937.6,2026-06-04
6290,경상북도,청도군,금천면,신지리,산42-1임,35,40,52.343,128,53,15.660,토석류,0,2026-06-04
6291,경상북도,청도군,금천면,동곡리,산121임,35,41,17.317,128,53,20.540,토석류,0,2026-06-04
6292,경상북도,청도군,금천면,소천리,산303-1임,35,44,37.000,128,53,25.999,토석류,209,2026-06-04
6293,경상북도,청도군,금천면,소천리,산400임,35,43,15.499,128,53,48.400,토석류,1683,2026-06-04
6294,경상북도,청도군,금천면,소천리,산395임,35,43,15.799,128,53,49.600,토석류,2225,2026-06-04
6295,경상북도,청도군,금천면,소천리,1602전,35,45,7.816,128,53,51.508,토석류,770.4,2026-06-04
6296,경상북도,청도군,매전면,남양리,산32-8번지,35,38,16.472,128,54,0.430,토석류,500,2026-06-04
6297,경상북도,청도군,금천면,방지리,1907-1구,35,42,16.706,128,54,11.334,토석류,366,2026-06-04
6298,경상북도,청도군,금천면,방지리,산111,35,42,41.724,128,54,13.614,토석류,0,2026-06-04
6299,경상북도,청도군,금천면,방지리,1855-3번지,35,42,23.908,128,54,19.278,산사태,9000,2026-06-04
6300,경상북도,청도군,금천면,신지리,산11-3,35,40,36.998,128,54,24.041,토석류,3193,2026-06-04
6301,경상북도,청도군,금천면,신지리,산11-1임,35,40,38.799,128,54,24.800,토석류,0,2026-06-04
6302,경상북도,청도군,금천면,임당리,산162-4,35,41,14.772,128,54,42.781,토석류,920,2026-06-04
6303,경상북도,청도군,금천면,오봉리,1274도,35,39,15.399,128,54,54.400,토석류,1723.2,2026-06-04
6304,경상북도,청도군,금천면,오봉리,1258천,35,39,9.099,128,55,11.300,토석류,3300.24,2026-06-04
6305,경상북도,청도군,금천면,박곡리,1122구,35,39,50.399,128,55,16.600,토석류,1085,2026-06-04
6306,경상북도,청도군,금천면,박곡리,산67-8임,35,40,35.998,128,55,17.341,토석류,0,2026-06-04
6307,경상북도,청도군,금천면,박곡리,산14-2임,35,40,8.899,128,55,18.400,토석류,0,2026-06-04
6308,경상북도,청도군,금천면,박곡리,60답,35,40,33.638,128,55,18.552,토석류,1703,2026-06-04
6309,경상북도,청도군,금천면,임당리,산123임,35,41,37.999,128,55,24.000,토석류,2363,2026-06-04
6310,경상북도,청도군,운문면,방지리,산94구,35,42,48.899,128,55,26.200,토석류,1092,2026-06-04
6311,경상북도,청도군,운문면,방지리,산22,35,42,54.048,128,55,27.507,토석류,0,2026-06-04
6312,경상북도,청도군,금천면,임당리,산126-1임,35,41,32.299,128,55,36.500,토석류,1249,2026-06-04
6313,경상북도,청도군,금천면,박곡리,산175구,35,40,2.999,128,55,45.000,토석류,150,2026-06-04
6314,경상북도,청도군,운문면,순지리,664-42천,35,43,21.000,128,55,54.000,토석류,566,2026-06-04
6315,경상북도,청도군,운문면,순지리,산54-2번지,35,43,21.549,128,55,57.480,토석류,500,2026-06-04
6316,경상북도,청도군,금천면,박곡리,산154-1임,35,39,25.244,128,56,12.340,토석류,1249,2026-06-04
6317,경상북도,청도군,금천면,박곡리,산164,35,39,54.255,128,56,21.811,토석류,0,2026-06-04
6318,경상북도,청도군,금천면,박곡리,산181구,35,39,51.231,128,56,22.446,토석류,1249,2026-06-04
6319,경상북도,청도군,금천면,박곡리,산161임,35,39,45.219,128,56,41.891,토석류,31,2026-06-04
6320,경상북도,청도군,운문면,방음리,산127,35,41,49.502,128,56,49.846,토석류,1249,2026-06-04
6321,경상북도,청도군,운문면,공암리,970임,35,45,43.999,128,57,1.000,토석류,234,2026-06-04
6322,경상북도,청도군,운문면,방음리,940구,35,42,39.999,128,57,5.000,토석류,1052,2026-06-04
6323,경상북도,청도군,운문면,방음리,산95-2번지,35,42,49.511,128,57,8.676,토석류,500,2026-06-04
6324,경상북도,청도군,운문면,지촌리,1624,35,46,19.499,128,57,15.000,토석류,417,2026-06-04
6325,경상북도,청도군,운문면,신원리,1052대,35,41,14.459,128,57,32.784,토석류,0,2026-06-04
6326,경상북도,청도군,운문면,정상리,산126임,35,48,34.799,128,57,42.300,토석류,1848,2026-06-04
6327,경상북도,청도군,운문면,봉하리,380임,35,48,12.499,128,57,51.700,토석류,3203,2026-06-04
6328,경상북도,청도군,운문면,봉하리,1869구,35,48,7.999,128,57,57.600,산사태,200,2026-06-04
6329,경상북도,청도군,운문면,오진리,산104-1번지,35,42,13.797,128,57,56.509,토석류,500,2026-06-04
6330,경상북도,청도군,운문면,신원리,산171,35,39,47.078,128,58,23.346,토석류,0,2026-06-04
